TimeUS,wind_vect_x,wind_vect_y,speed,direction
2016-11-15 01:35:55,0.4766395354281091,-1.7304954904986258,1.7949372939936379,285.39943569816677
2016-11-15 01:36:00,0.5392315963238862,-1.496745354128047,1.5909171473014865,289.812541284027
2016-11-15 01:36:05,0.39812863401164167,-1.7692710888738705,1.8135122263566097,282.68169776438697
2016-11-15 01:36:10,0.37247871122274545,-1.866571664845353,1.9033733659788639,281.2852668718875
2016-11-15 01:36:15,0.17287875103906994,-1.9304203084487572,1.9381459258353648,275.11747062758263
2016-11-15 01:36:20,0.3380122136522811,-1.7781559672924325,1.8099974863506858,280.7630231293963
2016-11-15 01:36:25,0.15949178687751905,-1.8787011463263963,1.8854589964487425,274.8524734025345
2016-11-15 01:36:30,0.64016146766287,-2.0072251687698954,2.106836392039879,287.6889685500104
2016-11-15 01:36:35,0.7717140313037641,-1.8941584929839017,2.045331010534518,292.1668602755345
2016-11-15 01:36:40,0.5850579453769573,-1.9478871063686545,2.033852742606002,286.7179114218127
2016-11-15 01:36:45,0.5602714783303673,-1.8253922912876637,1.9094400086210936,287.06293052999825
2016-11-15 01:36:50,0.9676337696822649,-0.9183476937783708,1.3340455760196361,316.4969614608639
2016-11-15 01:36:55,,,,
2016-11-15 01:37:00,,,,
2016-11-15 01:37:05,,,,
2016-11-15 01:37:10,,,,
2016-11-15 01:37:15,,,,
2016-11-15 01:37:20,,,,
2016-11-15 01:37:25,,,,
2016-11-15 01:37:30,,,,
2016-11-15 01:37:35,,,,
2016-11-15 01:37:40,,,,
2016-11-15 01:37:45,,,,
2016-11-15 01:37:50,,,,
2016-11-15 01:37:55,,,,
2016-11-15 01:38:00,,,,
2016-11-15 01:38:05,,,,
2016-11-15 01:38:10,,,,
2016-11-15 01:38:15,,,,
2016-11-15 01:38:20,0.6448312688492427,-1.5020469973273907,1.6346108244673883,293.23392804251637
2016-11-15 01:38:25,0.6646689579311397,-1.4726804243090157,1.6157266030428072,294.29121715217474
2016-11-15 01:38:30,0.17543272787112738,-2.7289726154406306,2.7346056713597995,273.67821308805856
2016-11-15 01:38:35,0.40914876499029057,-3.840606048541484,3.8623383502726054,276.0809185080391
2016-11-15 01:38:40,0.004668735924930188,-4.352389061044961,4.352391565082233,270.06146021364555
2016-11-15 01:38:45,-0.06663465456958134,-4.053810990417612,4.054358608117964,269.05828350500144
2016-11-15 01:38:50,-0.051677246426519566,-3.3677805375978496,3.3681769976088085,269.12088815472737
2016-11-15 01:38:55,-0.14965785650747057,-4.176037781320402,4.178718586484359,267.94755317453956
2016-11-15 01:39:00,-0.3739133314756095,-3.8664786421837576,3.8845164782657755,264.4763066303937
2016-11-15 01:39:05,-0.2861321533580886,-3.612489638115239,3.623803663924869,265.4712646546194
2016-11-15 01:39:10,-0.30768236192191284,-3.936206866902212,3.9482138917345875,265.53043639416086
2016-11-15 01:39:15,-0.07078488061177152,-3.7952095163175454,3.795869567315305,268.9314938427918
2016-11-15 01:39:20,0.1882897589224374,-3.4693177729817517,3.4744235267511834,273.10655740515364
2016-11-15 01:39:25,0.0637951606659088,-3.8257175649077264,3.8262494310967097,270.95533835355855
2016-11-15 01:39:30,-0.08717268500247288,-3.994233478060383,3.9951846207990047,268.7497390453592
2016-11-15 01:39:35,-0.3660782799416877,-3.8055505199994397,3.823117584813874,264.5052891712394
2016-11-15 01:39:40,0.06895054234322118,-3.7655615120939476,3.766192729886866,271.0490158301436
2016-11-15 01:39:45,0.49119754860855197,-2.638416697729549,2.683750678177306,280.5460959423776
2016-11-15 01:39:50,0.7410588836106815,-1.4120494756253976,1.5946949522063052,297.6909762523668
2016-11-15 01:39:55,,,,
2016-11-15 01:40:00,,,,
2016-11-15 01:40:05,,,,
2016-11-15 01:40:10,,,,
2016-11-15 01:40:15,,,,
